u	v	w
26	9550	10	
5031	9551	13	
7865	9552	11	
5100	9553	11	
9268	9554	5	
2997	9555	43	
8198	9556	1	
5652	9557	14	
9119	9558	11	
9991	9559	7	
4836	9560	14	
6498	9561	6	
5436	9562	8	
240	9563	2	
3117	9564	8	
7232	9565	6	
4234	9566	6	
7060	9567	2	
8450	9568	3	
3458	9569	3	
5629	9570	32	
6300	9571	3	
8151	9572	29	
947	9573	11	
6325	9574	22	
4053	9575	10	
4943	9576	14	
1299	9577	21	
6216	9578	31	
3493	9579	5	
619	9580	1	
8183	9581	19	
9743	9582	13	
9678	9583	3	
304	9584	2	
5232	9585	1	
7502	9586	14	
6171	9587	10	
5923	9588	13	
7096	9589	9	
9657	9590	10	
3818	9591	22	
7781	9592	12	
3230	9593	15	
353	9594	35	
8750	9595	13	
6715	9596	2	
7390	9597	13	
510	9598	19	
9674	9599	33	
8441	9600	5	
5189	9601	13	
2037	9602	11	
747	9603	13	
9332	9604	10	
7856	9605	4	
1578	9606	9	
1688	9607	17	
2935	9608	4	
2300	9609	25	
5221	9610	5	
1446	9611	4	
6303	9612	26	
4179	9613	11	
597	9614	13	
7817	9615	2	
8186	9616	6	
250	9617	10	
6571	9618	6	
5472	9619	7	
7414	9620	12	
6528	9621	18	
3416	9622	17	
8498	9623	24	
3161	9624	12	
4323	9625	13	
4233	9626	7	
4841	9627	17	
4500	9628	7	
4627	9629	4	
1178	9630	2	
5103	9631	12	
6739	9632	1	
4509	9633	14	
9236	9634	14	
2690	9635	7	
9453	9636	24	
2028	9637	33	
3878	9638	9	
7314	9639	4	
7877	9640	5	
3028	9641	15	
2064	9642	22	
6766	9643	13	
6488	9644	11	
6669	9645	5	
6563	9646	24	
2084	9647	13	
3634	9648	31	
8348	9649	17	
5013	9650	12	
2528	9651	16	
4348	9652	10	
7262	9653	5	
3824	9654	4	
884	9655	15	
4584	9656	1	
3368	9657	8	
3658	9658	11	
5457	9659	4	
4107	9660	9	
2772	9661	8	
5779	9662	11	
9741	9663	4	
4067	9664	21	
1938	9665	8	
1623	9666	23	
7680	9667	3	
1782	9668	2	
6560	9669	11	
1414	9670	5	
5886	9671	9	
4366	9672	8	
9290	9673	6	
9406	9674	4	
9492	9675	6	
4800	9676	10	
3680	9677	25	
777	9678	11	
2174	9679	9	
3212	9680	12	
8582	9681	5	
4296	9682	11	
8691	9683	19	
4874	9684	11	
6659	9685	1	
9206	9686	2	
6664	9687	3	
4176	9688	10	
8494	9689	18	
1861	9690	16	
1221	9691	19	
3987	9692	7	
5429	9693	22	
416	9694	16	
6455	9695	12	
630	9696	4	
5612	9697	7	
8156	9698	1	
5068	9699	10	
3552	9700	4	
2532	9701	9	
566	9702	2	
1492	9703	33	
1936	9704	27	
5285	9705	28	
6317	9706	18	
3395	9707	21	
5310	9708	14	
7851	9709	8	
1207	9710	15	
7702	9711	8	
9757	9712	18	
2751	9713	2	
8188	9714	25	
559	9715	18	
8757	9716	11	
5337	9717	10	
4746	9718	2	
8132	9719	11	
8116	9720	8	
2540	9721	10	
9864	9722	12	
9741	9723	3	
1905	9724	11	
1143	9725	13	
3387	9726	5	
5776	9727	7	
4943	9728	1	
9792	9729	1	
4220	9730	10	
8792	9731	5	
4037	9732	1	
3934	9733	11	
3206	9734	9	
1889	9735	13	
4307	9736	29	
154	9737	2	
1496	9738	16	
1064	9739	14	
3312	9740	2	
8711	9741	9	
3322	9742	15	
1238	9743	6	
3583	9744	2	
8605	9745	26	
6007	9746	24	
7055	9747	6	
7591	9748	7	
2640	9749	1	
5745	9750	6	
1678	9751	48	
2687	9752	2	
5201	9753	11	
5748	9754	27	
2463	9755	7	
5976	9756	16	
6133	9757	19	
7480	9758	7	
294	9759	14	
3796	9760	45	
8026	9761	11	
7581	9762	10	
9226	9763	39	
9384	9764	2	
9856	9765	53	
6221	9766	6	
9023	9767	3	
7362	9768	20	
2701	9769	25	
9987	9770	7	
1768	9771	16	
5367	9772	15	
6885	9773	17	
7785	9774	8	
5992	9775	11	
885	9776	13	
6278	9777	14	
6444	9778	32	
1012	9779	13	
3526	9780	12	
8434	9781	10	
4575	9782	17	
5450	9783	6	
7715	9784	14	
1476	9785	9	
3172	9786	17	
6684	9787	13	
6184	9788	6	
8629	9789	22	
9608	9790	15	
3562	9791	37	
9552	9792	10	
4547	9793	11	
1643	9794	21	
8920	9795	3	
9677	9796	12	
5830	9797	15	
349	9798	9	
2170	9799	8	
880	9800	1	
8894	9801	27	
2	9802	33	
8298	9803	1	
1432	9804	13	
4519	9805	12	
5231	9806	18	
4176	9807	8	
8034	9808	4	
7216	9809	31	
1374	9810	10	
6476	9811	19	
9726	9812	5	
2160	9813	11	
9678	9814	11	
2171	9815	23	
4384	9816	14	
4455	9817	12	
6103	9818	5	
1768	9819	13	
8133	9820	10	
1690	9821	3	
5566	9822	4	
6852	9823	35	
1012	9824	7	
6020	9825	7	
3298	9826	21	
4383	9827	6	
1116	9828	29	
6354	9829	8	
8424	9830	3	
451	9831	3	
692	9832	10	
7353	9833	19	
6620	9834	14	
3223	9835	9	
3159	9836	6	
8065	9837	16	
992	9838	13	
3136	9839	10	
8095	9840	14	
6805	9841	27	
9007	9842	2	
2768	9843	5	
2446	9844	2	
7256	9845	18	
4449	9846	1	
5463	9847	10	
9900	9848	20	
5013	9849	7	
6498	9850	4	
4132	9851	15	
2100	9852	4	
258	9853	10	
854	9854	4	
8701	9855	14	
8194	9856	13	
8659	9857	10	
2482	9858	11	
600	9859	17	
309	9860	33	
1071	9861	14	
798	9862	10	
5771	9863	22	
3478	9864	21	
1569	9865	18	
6831	9866	22	
6458	9867	11	
9971	9868	12	
4545	9869	12	
3622	9870	3	
8447	9871	6	
5193	9872	22	
6318	9873	2	
5208	9874	14	
2591	9875	21	
4631	9876	8	
8785	9877	12	
18	9878	8	
3941	9879	11	
9446	9880	14	
9808	9881	23	
9976	9882	10	
3332	9883	30	
9706	9884	9	
8285	9885	16	
3314	9886	20	
3355	9887	13	
9901	9888	14	
3251	9889	63	
5697	9890	36	
6991	9891	32	
7601	9892	4	
6895	9893	23	
3528	9894	15	
503	9895	30	
2341	9896	34	
6965	9897	4	
7117	9898	5	
4894	9899	17	
9105	9900	16	
5948	9901	8	
6899	9902	2	
9604	9903	12	
5341	9904	15	
9814	9905	2	
9168	9906	21	
6707	9907	24	
1304	9908	12	
1904	9909	2	
4479	9910	15	
1191	9911	27	
9364	9912	21	
3836	9913	8	
7530	9914	1	
6796	9915	18	
1507	9916	11	
5246	9917	12	
7927	9918	4	
1602	9919	2	
1717	9920	31	
9653	9921	8	
4060	9922	30	
6834	9923	10	
4620	9924	15	
1170	9925	9	
1599	9926	14	
5143	9927	3	
3737	9928	10	
2892	9929	15	
3798	9930	9	
8956	9931	17	
1048	9932	23	
1871	9933	9	
386	9934	1	
8251	9935	2	
80	9936	17	
5046	9937	13	
6640	9938	7	
1208	9939	20	
4926	9940	30	
1177	9941	5	
2794	9942	28	
93	9943	7	
976	9944	29	
387	9945	12	
439	9946	11	
130	9947	14	
840	9948	20	
483	9949	5	
3825	9950	18	
5361	9951	1	
5452	9952	24	
3264	9953	7	
7630	9954	38	
3296	9955	18	
6640	9956	27	
2967	9957	3	
137	9958	4	
4366	9959	16	
1250	9960	1	
327	9961	16	
1175	9962	18	
1573	9963	13	
3921	9964	10	
2625	9965	25	
8756	9966	2	
3477	9967	12	
8747	9968	3	
7097	9969	6	
2284	9970	13	
1518	9971	12	
1772	9972	15	
5961	9973	1	
5814	9974	2	
145	9975	11	
6966	9976	1	
3802	9977	5	
5303	9978	16	
170	9979	21	
1702	9980	5	
6556	9981	18	
8862	9982	18	
2437	9983	6	
1699	9984	5	
4140	9985	7	
3830	9986	7	
2437	9987	4	
2169	9988	15	
8139	9989	13	
1350	9990	24	
6724	9991	1	
9072	9992	2	
1740	9993	25	
7800	9994	5	
7985	9995	4	
1901	9996	10	
7854	9997	6	
1646	9998	16	
7767	9999	7	
6064	10000	11	

cost:125328
Time: 599.013550ms
